Monomer,Monomer HOMO,Monomer LUMO,Monomer relative HOMO,Monomer relative LUMO,Monomer Gap,Monomer E_TS,Oligomer E_TS
292,-8.7927060056663,1.2255463598819,0.1686017417698,-0.50996856722205,10.0182523655482,3.904185035255068,1.4900429273839109
1000,-10.11738344128535,2.3085594848719,-1.1560756938492496,0.5730445577679497,12.42594292615725,5.358952483609755,1.1041043974109925
349,-8.7208679491343,-2.2322587611917,0.2404397983018,-3.96777368829565,6.4886091879426,1.5668059724775958,0.4704557312943507
457,-10.10203622011715,0.11779808588145,-1.1407284726810492,-1.6177168412225,10.2198343059986,3.846683569052402,0.6334973708144389
78,-8.48867320050265,2.84514078667285,0.4726345469334507,1.1096258595689,11.3338139871755,4.612959165307984,1.3225922271667514
966,-10.06013068714015,-2.05878618149795,-1.09882293970405,-3.7943011086019,8.0013445056422,3.251642688177526,0.9533163167652674
395,-7.235452862024901,-1.7402769194877,1.7258548854111997,-3.47579184659165,5.495175942537201,0.545577657812828,0.037864642290514894
3,-7.168050261256051,-0.213881486493,1.7932574861800497,-1.9493964135969504,6.95416877476305,1.7602609606692567,1.1934295784449205
444,-8.2178382851,-0.0483818426189,0.7434694623361011,-1.78389676972285,8.1694564424811,2.885751057718153,1.4554667809570674
670,-6.73321232815705,0.67301918644165,2.2280954192790503,-1.0624957406623,7.4062315145987,2.359048849262763,0.38568736883462407
242,-8.10972745229635,0.72907463964465,0.8515802951397511,-1.0064402874593,8.838802091941,4.204158445998473,0.875309983472107
504,-7.960418582527001,3.11159466908245,1.0008891649090996,1.3760797419785,11.072013251609452,4.108213551335211,1.096866169013083
697,-7.647133906446351,-1.5857162524037,1.3141738409897492,-3.32123117950765,6.061417654042651,1.4060057348033297,0.045167361706262454
1203,-10.3090876489626,-0.34484988273865,-1.3477799015265006,-2.0803648098426,9.96423776622395,3.816981253818085,0.7056652293249499
694,-9.4264047407107,0.58169777821385,-0.4650969932745994,-1.1538171488901,10.00810251892455,3.6929169301820366,1.189676312103984
728,-7.2194525676155,-0.045715126884,1.7418551798206003,-1.78123005398795,7.1737374407315,1.8115868030326965,-0.14427040974260308
105,-9.2944839459883,-2.37416613422745,-0.3331761985521986,-4.1096810613314,6.9203178117608495,1.5631699872064928,-0.6964680532692
350,-8.05704621083955,0.6783254065263999,0.9042615365965504,-1.05718952057755,8.73537161736595,3.4611213725675043,1.4691203655092977
467,-9.3004160279292,2.1759311941382,-0.3391082804930985,0.4404162670342499,11.4763472220674,4.387245624371644,1.4143288811465027
1090,-9.82262971842375,-1.41708729924885,-0.8613219709876496,-3.1526022263528,8.4055424191749,3.4579920632895664,1.43896089901682
226,-7.45137520239665,1.6111316860404,1.50993254503945,-0.1243832410635501,9.06250688843705,3.184728531770816,2.0175867839716375
322,-9.207380302443251,4.0254890359867,-0.2460725550071512,2.28997410888275,13.232869338429952,7.442296123775122,1.296881550020771
450,-7.311481471854599,0.6876861229836,1.6498262755815007,-1.04782880412035,7.9991675948382,2.5142195955977518,1.1110577226645546
1128,-9.37064861274325,-2.5935171091155,-0.4093408653071488,-4.32903203621945,6.777131503627749,1.684793721709866,-0.9958139694936108
932,-6.92801863373,0.38729964341665,2.0332891137061004,-1.3482152836873,7.31531827714665,2.674808400821348,1.320691511966288
435,-8.47229194670255,-0.4062115560264,0.4890158007335508,-2.14172648313035,8.066080390676149,2.4192423377899104,1.1730534211965278
176,-6.600393557728,-1.024780760983,2.3609141897081,-2.7602956880869502,5.575612796745,1.0673676670412533,0.34831906223553233
979,-8.45884952248785,2.7572752243464,0.502458224948251,1.02176029724245,11.21612474683425,5.429859094430867,1.5109507950255647
34,-7.03340832802865,1.51385098448665,1.92789941940745,-0.2216639426172999,8.547259312515301,3.2635416826306027,0.4591621901781764
305,-6.4161724809395,-0.6095894478901,2.5451352664966,-2.34510437499405,5.8065830330494,0.5841429932770552,0.22668879700358957
1054,-8.70467717502955,0.68145471580715,0.2566305724065501,-1.0540602112968,9.3861318908367,3.5695345238600567,0.20310169630101882
346,-9.7315532126614,-2.1161477811833502,-0.7702454652252992,-3.8516627082873,7.615405431478049,2.9972350138123147,0.9924560845538508
0,-10.189112652277151,0.55459523870405,-1.2278049048410509,-1.1809196883999,10.7437078909812,4.13366272708663,0.7582027946773451
1067,-7.41589155629145,-1.7582636450057505,1.5454161911446498,-3.4937785721097003,5.6576279112857,0.908674406908176,-0.040596393242594786
137,-9.0458263094014,-2.17146852699,-0.0845185619653001,-3.9069834540939503,6.8743577824114,1.6655767694755923,0.31633262333343737
630,-8.817223463596351,-2.39163584342955,0.1440842838397493,-4.1271507705335,6.425587620166801,1.3223603861806623,-0.9959753330040257
746,-8.24496803599485,2.8776039690375,0.7163397114412504,1.14208904193355,11.12257200503235,4.3749577792223135,0.9923113199911313
559,-8.3058399043517,0.57636434674405,0.6554678430844003,-1.1591505803599,8.88220425109575,3.030079155571002,1.3194917619402986
160,-8.8244344806346,-2.06934419889735,0.1368732668014995,-3.804859126001301,6.7550902817372505,1.4984613135566178,0.7619696666661184
151,-8.0510869175136,1.32157533772335,0.9102208299224994,-0.4139395893806001,9.37266225523695,3.355717528349487,1.290437621937599
249,-8.222491431943551,3.2830536062825,0.7388163154925493,1.54753867917855,11.505545038226051,5.2899898541400034,1.483701314078644
343,-6.77767573132875,-1.07155713188395,2.1836320161073504,-2.8070720589879,5.7061185994448,0.8880460001309984,0.5130039972427767
393,-7.99571174893685,0.6124194319353,0.96559599849925,-1.12309549516865,8.60813118087215,2.9973286209806247,1.3818735901004402
1135,-10.175969553298,0.56477229671275,-1.2146618058619012,-1.1707426303912,10.740741850010751,4.387352020886283,1.03897177039471
534,-9.18359755190955,-0.1770372711353,-0.2222898044734496,-1.9125521982392504,9.00656028077425,3.126009900319332,0.5270091528946068
1064,-6.66915672774935,-0.5436290505289,2.2921510196867505,-2.27914397763285,6.125527677220449,1.5566846978108515,-2.415339680912439
360,-7.8951656811771,0.82306276360735,1.0661420662590002,-0.9124521634966,8.718228444784451,2.8879519145411905,1.2891154207172804
698,-8.8935513986616,0.2074051768511,0.0677563487745001,-1.52810975025285,9.1009565755127,3.2339318861086213,1.348303448583465
947,-7.369087974005451,0.5044446560569,1.5922197734306494,-1.23107027104705,7.873532630062351,2.6491875212195737,1.314010300557129
20,-10.1537106403271,-0.4582669356270499,-1.1924028928909998,-2.193781862731,9.69544370470005,4.021379028388765,1.1089989092724863
1027,-7.7980210365486,-1.2625538435499,1.1632867108875002,-2.99806877065385,6.5354671929987,0.9599303160175624,-1.0563440628320677
898,-9.3049875406176,-0.6307054826889,-0.343679793181499,-2.36622040979285,8.6742820579287,2.9220058744795097,1.6226140741782729
1136,-10.667760915306651,0.463682001252,-1.706453167870551,-1.27183292585195,11.131442916558653,4.35964947033608,0.9749793004011735
687,-7.404653254265801,1.04908052783265,1.5566544931702992,-0.6864343992713,8.453733782098451,2.9424048892797146,1.6688998238241766
1142,-8.984546270268801,1.0725639531308,-0.0232385228327007,-0.6629509739731501,10.0571102233996,4.095962169443737,1.2070837072387803
874,-7.98678641464045,0.31671331059695,0.97452133279565,-1.418801616507,8.303499725237401,2.93941517440544,1.3445221544825472
784,-7.441769583474,0.67247495874065,1.5195381639620995,-1.0630399683633,8.114244542214651,3.022137512842164,1.431776549143251
588,-7.66765129077405,-0.1657717577246,1.29365645666205,-1.90128668482855,7.50187953304945,2.757030593995296,0.34931635949760675
1071,-7.564193604813949,0.44057953534455,1.3971141426221507,-1.2949353917594,8.0047731401585,3.282962720251817,0.8743502379220445
