run,gen,filename,gap
1,10,862_35_01010101,0.004678
1,10,805_35_01010101,0.005230
1,10,1184_35_01010101,0.005529
1,10,947_642_01010101,0.006843
1,10,139_35_01010101,0.008312
1,10,1179_642_01010101,0.036209
1,10,1137_35_01010101,0.134529
1,10,1135_642_01010101,0.215107
1,10,902_270_01010101,0.236974
1,10,900_1181_01010101,0.279813
1,10,78_35_01010101,0.301318
1,10,101_33_01010101,0.449079
1,10,900_309_01010101,1.080671
1,10,900_1117_01010101,1.361597
1,10,900_606_01010101,1.442330
1,11,862_642_01010101,0.000372
1,11,682_642_01010101,0.000446
1,11,621_642_01010101,0.000666
1,11,73_35_01010101,0.000882
1,11,181_35_01010101,0.001560
1,11,490_35_01010101,0.001566
1,11,682_35_01010101,0.001614
1,11,101_642_01010101,0.002177
1,11,349_35_01010101,0.002297
1,11,900_35_01010101,0.002325
1,11,42_642_01010101,0.002417
1,11,73_642_01010101,0.003025
1,11,902_35_01010101,0.003207
1,11,873_35_01010101,0.003265
1,11,902_642_01010101,0.003347
1,11,764_35_01010101,0.003526
1,11,101_35_01010101,0.003709
1,11,522_642_01010101,0.003752
1,11,623_642_01010101,0.004268
1,11,3_642_01010101,0.005288
1,11,522_35_01010101,0.005334
1,11,621_35_01010101,0.006473
1,11,150_35_01010101,0.008802
1,11,181_642_01010101,0.010724
1,11,761_35_01010101,0.020134
1,11,409_642_01010101,0.028478
1,11,902_85_01010101,0.172596
1,11,604_35_01010101,0.187102
1,11,621_708_01010101,0.856054
1,11,101_760_01010101,1.071242
1,11,862_452_01010101,1.080619
1,11,181_436_01010101,1.198113
1,12,862_642_01010101,0.000372
1,12,682_642_01010101,0.000446
1,12,621_642_01010101,0.000666
1,12,73_35_01010101,0.000882
1,12,181_35_01010101,0.001560
1,12,490_35_01010101,0.001566
1,12,682_35_01010101,0.001614
1,12,101_642_01010101,0.002177
1,12,349_35_01010101,0.002297
1,12,900_35_01010101,0.002325
1,12,42_642_01010101,0.002417
1,12,73_642_01010101,0.003025
1,12,902_35_01010101,0.003207
1,12,873_35_01010101,0.003265
1,12,902_642_01010101,0.003347
1,12,764_35_01010101,0.003526
1,12,583_642_01010101,0.004525
1,12,198_35_01010101,0.005515
1,12,490_642_01010101,0.006695
1,12,644_642_01010101,0.008300
1,12,1116_35_01010101,0.012119
1,12,96_35_01010101,0.069899
1,12,101_902_01010101,0.552525
1,12,101_684_01010101,0.681248
1,12,873_2_01010101,0.813661
1,12,73_995_01010101,0.950764
1,12,42_575_01010101,1.228510
1,12,101_204_01010101,1.286258
1,12,900_36_01010101,1.385160
1,12,73_598_01010101,1.499287
1,12,682_387_01010101,1.661208
1,12,900_595_01010101,1.744246
1,13,862_642_01010101,0.000372
1,13,682_642_01010101,0.000446
1,13,621_642_01010101,0.000666
1,13,73_35_01010101,0.000882
1,13,629_35_01010101,0.000942
1,13,181_35_01010101,0.001560
1,13,490_35_01010101,0.001566
1,13,682_35_01010101,0.001614
1,13,101_642_01010101,0.002177
1,13,349_35_01010101,0.002297
1,13,900_35_01010101,0.002325
1,13,42_642_01010101,0.002417
1,13,359_35_01010101,0.002751
1,13,87_642_01010101,0.002917
1,13,73_642_01010101,0.003025
1,13,902_35_01010101,0.003207
1,13,873_35_01010101,0.003265
1,13,902_642_01010101,0.003347
1,13,764_35_01010101,0.003526
1,13,764_642_01010101,0.004894
1,13,1034_35_01010101,0.006814
1,13,344_35_01010101,0.006836
1,13,58_35_01010101,0.008274
1,13,1031_35_01010101,0.010364
1,13,1132_35_01010101,0.386378
1,13,946_642_01010101,0.396640
1,13,73_972_01010101,0.615539
1,13,902_591_01010101,0.758890
1,13,682_944_01010101,1.502058
1,13,900_1142_01010101,1.948071
1,13,900_166_01010101,2.142947
1,13,621_11_01010101,2.362095
1,14,862_642_01010101,0.000372
1,14,682_642_01010101,0.000446
1,14,621_642_01010101,0.000666
1,14,73_35_01010101,0.000882
1,14,629_35_01010101,0.000942
1,14,181_35_01010101,0.001560
1,14,490_35_01010101,0.001566
1,14,682_35_01010101,0.001614
1,14,101_642_01010101,0.002177
1,14,349_35_01010101,0.002297
1,14,900_35_01010101,0.002325
1,14,42_642_01010101,0.002417
1,14,359_35_01010101,0.002751
1,14,87_642_01010101,0.002917
1,14,73_642_01010101,0.003025
1,14,902_35_01010101,0.003207
1,14,862_35_01010101,0.004678
1,14,830_35_01010101,0.006533
1,14,490_642_01010101,0.006695
1,14,212_35_01010101,0.008164
1,14,197_35_01010101,0.012129
1,14,799_642_01010101,0.018200
1,14,669_642_01010101,0.174443
1,14,1103_642_01010101,0.208009
1,14,312_642_01010101,0.260925
1,14,904_35_01010101,0.262912
1,14,902_609_01010101,0.418838
1,14,73_785_01010101,0.607307
1,14,900_446_01010101,0.802219
1,14,181_522_01010101,1.385216
1,14,42_1085_01010101,1.478636
1,14,42_817_01010101,1.541598
1,15,862_642_01010101,0.000372
1,15,682_642_01010101,0.000446
1,15,621_642_01010101,0.000666
1,15,73_35_01010101,0.000882
1,15,629_35_01010101,0.000942
1,15,181_35_01010101,0.001560
1,15,490_35_01010101,0.001566
1,15,682_35_01010101,0.001614
1,15,101_642_01010101,0.002177
1,15,349_35_01010101,0.002297
1,15,900_35_01010101,0.002325
1,15,42_642_01010101,0.002417
1,15,359_35_01010101,0.002751
1,15,87_642_01010101,0.002917
1,15,73_642_01010101,0.003025
1,15,902_35_01010101,0.003207
1,15,101_35_01010101,0.003709
1,15,900_642_01010101,0.004501
1,15,349_642_01010101,0.004588
1,15,291_642_01010101,0.004791
1,15,615_35_01010101,0.005129
1,15,404_35_01010101,0.006252
1,15,359_642_01010101,0.007152
1,15,531_35_01010101,0.009209
1,15,638_642_01010101,0.177213
1,15,902_1038_01010101,0.680190
1,15,101_1137_01010101,0.853083
1,15,101_468_01010101,1.032706
1,15,42_343_01010101,1.114453
1,15,101_350_01010101,1.452168
1,15,490_289_01010101,1.543413
1,15,42_1197_01010101,1.708291
1,16,862_642_01010101,0.000372
1,16,682_642_01010101,0.000446
1,16,621_642_01010101,0.000666
1,16,73_35_01010101,0.000882
1,16,629_35_01010101,0.000942
1,16,181_35_01010101,0.001560
1,16,490_35_01010101,0.001566
1,16,682_35_01010101,0.001614
1,16,101_642_01010101,0.002177
1,16,349_35_01010101,0.002297
1,16,900_35_01010101,0.002325
1,16,42_642_01010101,0.002417
1,16,359_35_01010101,0.002751
1,16,87_642_01010101,0.002917
1,16,73_642_01010101,0.003025
1,16,629_642_01010101,0.003033
1,16,902_35_01010101,0.003207
1,16,649_642_01010101,0.004449
1,16,209_35_01010101,0.004768
1,16,123_642_01010101,0.008093
1,16,289_35_01010101,0.008118
1,16,907_35_01010101,0.008270
1,16,1112_35_01010101,0.009888
1,16,1107_642_01010101,0.023172
1,16,981_35_01010101,0.104274
1,16,1137_642_01010101,0.121050
1,16,902_202_01010101,0.265033
1,16,1110_642_01010101,0.442786
1,16,73_1215_01010101,1.055447
1,16,359_24_01010101,1.243344
1,16,490_299_01010101,1.478289
1,16,621_296_01010101,1.552928
1,17,862_642_01010101,0.000372
1,17,682_642_01010101,0.000446
1,17,621_642_01010101,0.000666
1,17,73_35_01010101,0.000882
1,17,629_35_01010101,0.000942
1,17,181_35_01010101,0.001560
1,17,490_35_01010101,0.001566
1,17,682_35_01010101,0.001614
1,17,1087_642_01010101,0.001678
1,17,830_642_01010101,0.001791
1,17,101_642_01010101,0.002177
1,17,349_35_01010101,0.002297
1,17,900_35_01010101,0.002325
1,17,42_642_01010101,0.002417
1,17,359_35_01010101,0.002751
1,17,87_642_01010101,0.002917
1,17,73_642_01010101,0.003025
1,17,629_642_01010101,0.003033
1,17,862_35_01010101,0.004678
1,17,490_642_01010101,0.006695
1,17,1128_642_01010101,0.007424
1,17,55_35_01010101,0.007481
1,17,181_642_01010101,0.010724
1,17,890_642_01010101,0.014482
1,17,257_35_01010101,0.175348
1,17,73_213_01010101,0.269807
1,17,349_669_01010101,0.378470
1,17,629_947_01010101,0.755908
1,17,359_1031_01010101,1.061367
1,17,359_248_01010101,1.194851
1,17,682_162_01010101,1.408341
1,17,359_31_01010101,1.603073
1,18,862_642_01010101,0.000372
1,18,682_642_01010101,0.000446
1,18,621_642_01010101,0.000666
1,18,73_35_01010101,0.000882
1,18,629_35_01010101,0.000942
1,18,181_35_01010101,0.001560
1,18,490_35_01010101,0.001566
1,18,682_35_01010101,0.001614
1,18,1087_642_01010101,0.001678
1,18,830_642_01010101,0.001791
1,18,101_642_01010101,0.002177
1,18,87_35_01010101,0.002218
1,18,349_35_01010101,0.002297
1,18,900_35_01010101,0.002325
1,18,42_642_01010101,0.002417
1,18,359_35_01010101,0.002751
1,18,87_642_01010101,0.002917
1,18,73_642_01010101,0.003025
1,18,629_642_01010101,0.003033
1,18,83_35_01010101,0.006615
1,18,1087_35_01010101,0.009435
1,18,42_35_01010101,0.009653
1,18,755_35_01010101,0.069158
1,18,582_642_01010101,0.091894
1,18,862_793_01010101,0.623112
1,18,87_919_01010101,0.821185
1,18,629_668_01010101,0.920817
1,18,830_648_01010101,1.035937
1,18,621_897_01010101,1.161009
1,18,359_963_01010101,1.362273
1,18,359_53_01010101,1.443021
1,18,1087_259_01010101,1.556196
1,19,862_642_01010101,0.000372
1,19,682_642_01010101,0.000446
1,19,967_35_01010101,0.000517
1,19,621_642_01010101,0.000666
1,19,73_35_01010101,0.000882
1,19,629_35_01010101,0.000942
1,19,181_35_01010101,0.001560
1,19,490_35_01010101,0.001566
1,19,682_35_01010101,0.001614
1,19,1087_642_01010101,0.001678
1,19,830_642_01010101,0.001791
1,19,101_642_01010101,0.002177
1,19,87_35_01010101,0.002218
1,19,349_35_01010101,0.002297
1,19,900_35_01010101,0.002325
1,19,42_642_01010101,0.002417
1,19,359_35_01010101,0.002751
1,19,701_35_01010101,0.006880
1,19,1217_35_01010101,0.009409
1,19,1087_35_01010101,0.009435
1,19,42_35_01010101,0.009653
1,19,342_35_01010101,0.011298
1,19,220_642_01010101,0.015839
1,19,928_642_01010101,0.118016
1,19,862_1012_01010101,0.497407
1,19,65_35_01010101,0.512954
1,19,682_294_01010101,0.786006
1,19,359_139_01010101,1.194871
1,19,830_89_01010101,1.203804
1,19,490_8_01010101,1.485909
1,19,682_882_01010101,1.940433
1,19,42_99_01010101,2.081327
1,20,862_642_01010101,0.000372
1,20,682_642_01010101,0.000446
1,20,967_35_01010101,0.000517
1,20,621_642_01010101,0.000666
1,20,73_35_01010101,0.000882
1,20,629_35_01010101,0.000942
1,20,181_35_01010101,0.001560
1,20,490_35_01010101,0.001566
1,20,682_35_01010101,0.001614
1,20,1087_642_01010101,0.001678
1,20,830_642_01010101,0.001791
1,20,101_642_01010101,0.002177
1,20,87_35_01010101,0.002218
1,20,349_35_01010101,0.002297
1,20,900_35_01010101,0.002325
1,20,42_642_01010101,0.002417
1,20,900_642_01010101,0.004501
1,20,380_35_01010101,0.006287
1,20,621_35_01010101,0.006473
1,20,292_35_01010101,0.007744
1,20,528_35_01010101,0.014951
1,20,624_35_01010101,0.197598
1,20,967_117_01010101,0.600163
1,20,629_605_01010101,0.654279
1,20,490_95_01010101,0.754067
1,20,101_418_01010101,0.853476
1,20,101_472_01010101,1.063329
1,20,830_1089_01010101,1.151934
1,20,900_596_01010101,1.334386
1,20,900_392_01010101,1.396311
1,20,42_291_01010101,1.448103
1,20,181_90_01010101,1.700194
1,21,862_642_01010101,0.000372
1,21,682_642_01010101,0.000446
1,21,967_35_01010101,0.000517
1,21,621_642_01010101,0.000666
1,21,73_35_01010101,0.000882
1,21,629_35_01010101,0.000942
1,21,181_35_01010101,0.001560
1,21,490_35_01010101,0.001566
1,21,682_35_01010101,0.001614
1,21,1087_642_01010101,0.001678
1,21,830_642_01010101,0.001791
1,21,101_642_01010101,0.002177
1,21,87_35_01010101,0.002218
1,21,349_35_01010101,0.002297
1,21,900_35_01010101,0.002325
1,21,42_642_01010101,0.002417
1,21,349_642_01010101,0.004588
1,21,796_642_01010101,0.005053
1,21,836_35_01010101,0.006104
1,21,621_35_01010101,0.006473
1,21,925_35_01010101,0.007575
1,21,1087_35_01010101,0.009435
1,21,42_35_01010101,0.009653
1,21,181_642_01010101,0.010724
1,21,299_35_01010101,0.010798
1,21,526_642_01010101,0.019008
1,21,52_642_01010101,0.812562
1,21,1087_470_01010101,1.298250
1,21,900_987_01010101,1.452470
1,21,1087_120_01010101,1.534891
1,21,682_842_01010101,1.744001
1,21,682_1132_01010101,1.765910
1,22,862_642_01010101,0.000372
1,22,682_642_01010101,0.000446
1,22,967_35_01010101,0.000517
1,22,621_642_01010101,0.000666
1,22,73_35_01010101,0.000882
1,22,629_35_01010101,0.000942
1,22,181_35_01010101,0.001560
1,22,490_35_01010101,0.001566
1,22,682_35_01010101,0.001614
1,22,1087_642_01010101,0.001678
1,22,830_642_01010101,0.001791
1,22,101_642_01010101,0.002177
1,22,304_35_01010101,0.002215
1,22,87_35_01010101,0.002218
1,22,463_642_01010101,0.002231
1,22,349_35_01010101,0.002297
1,22,900_35_01010101,0.002325
1,22,42_642_01010101,0.002417
1,22,629_642_01010101,0.003033
1,22,862_35_01010101,0.004678
1,22,1166_35_01010101,0.007076
1,22,366_35_01010101,0.007475
1,22,123_642_01010101,0.008093
1,22,657_642_01010101,0.008538
1,22,1087_35_01010101,0.009435
1,22,181_642_01010101,0.010724
1,22,815_642_01010101,0.017227
1,22,829_35_01010101,0.083501
1,22,101_944_01010101,1.054724
1,22,621_442_01010101,1.134165
1,22,42_359_01010101,1.607998
1,22,967_724_01010101,1.778092
1,23,862_642_01010101,0.000372
1,23,682_642_01010101,0.000446
1,23,967_35_01010101,0.000517
1,23,621_642_01010101,0.000666
1,23,304_642_01010101,0.000681
1,23,73_35_01010101,0.000882
1,23,629_35_01010101,0.000942
1,23,181_35_01010101,0.001560
1,23,490_35_01010101,0.001566
1,23,682_35_01010101,0.001614
1,23,1087_642_01010101,0.001678
1,23,830_642_01010101,0.001791
1,23,101_642_01010101,0.002177
1,23,304_35_01010101,0.002215
1,23,87_35_01010101,0.002218
1,23,463_642_01010101,0.002231
1,23,349_35_01010101,0.002297
1,23,645_642_01010101,0.002359
1,23,463_35_01010101,0.002747
1,23,73_642_01010101,0.003025
1,23,247_642_01010101,0.003211
1,23,621_35_01010101,0.006473
1,23,348_35_01010101,0.012199
1,23,337_35_01010101,0.013524
1,23,110_35_01010101,0.017117
1,23,851_35_01010101,0.113625
1,23,847_35_01010101,0.239539
1,23,461_35_01010101,0.539464
1,23,682_453_01010101,0.616239
1,23,101_181_01010101,1.099405
1,23,682_542_01010101,1.382466
1,23,682_773_01010101,2.004766
1,24,862_642_01010101,0.000372
1,24,682_642_01010101,0.000446
1,24,967_35_01010101,0.000517
1,24,621_642_01010101,0.000666
1,24,304_642_01010101,0.000681
1,24,73_35_01010101,0.000882
1,24,629_35_01010101,0.000942
1,24,181_35_01010101,0.001560
1,24,490_35_01010101,0.001566
1,24,682_35_01010101,0.001614
1,24,1087_642_01010101,0.001678
1,24,830_642_01010101,0.001791
1,24,101_642_01010101,0.002177
1,24,304_35_01010101,0.002215
1,24,87_35_01010101,0.002218
1,24,463_642_01010101,0.002231
1,24,507_35_01010101,0.003622
1,24,942_642_01010101,0.004233
1,24,335_35_01010101,0.005675
1,24,508_35_01010101,0.006458
1,24,621_35_01010101,0.006473
1,24,1087_35_01010101,0.009435
1,24,926_642_01010101,0.011982
1,24,1110_35_01010101,0.014463
1,24,784_642_01010101,0.030683
1,24,431_642_01010101,0.046047
1,24,967_1089_01010101,0.473571
1,24,101_80_01010101,1.069683
1,24,101_364_01010101,1.213283
1,24,181_59_01010101,1.414539
1,24,181_1166_01010101,1.674217
1,24,862_921_01010101,1.877223
1,25,862_642_01010101,0.000372
1,25,682_642_01010101,0.000446
1,25,967_35_01010101,0.000517
1,25,621_642_01010101,0.000666
1,25,304_642_01010101,0.000681
1,25,73_35_01010101,0.000882
1,25,629_35_01010101,0.000942
1,25,181_35_01010101,0.001560
1,25,490_35_01010101,0.001566
1,25,682_35_01010101,0.001614
1,25,1087_642_01010101,0.001678
1,25,830_642_01010101,0.001791
1,25,101_642_01010101,0.002177
1,25,304_35_01010101,0.002215
1,25,87_35_01010101,0.002218
1,25,463_642_01010101,0.002231
1,25,967_642_01010101,0.002293
1,25,101_35_01010101,0.003709
1,25,181_642_01010101,0.010724
1,25,472_35_01010101,0.014821
1,25,803_35_01010101,0.016918
1,25,682_261_01010101,0.216044
1,25,807_35_01010101,0.300700
1,25,87_796_01010101,0.533653
1,25,830_1112_01010101,0.581338
1,25,682_1056_01010101,0.837013
1,25,629_690_01010101,1.051717
1,25,304_1165_01010101,1.120031
1,25,682_380_01010101,1.132224
1,25,1087_765_01010101,1.294494
1,25,73_543_01010101,1.559346
1,25,181_1098_01010101,1.598533
1,26,862_642_01010101,0.000372
1,26,682_642_01010101,0.000446
1,26,967_35_01010101,0.000517
1,26,621_642_01010101,0.000666
1,26,304_642_01010101,0.000681
1,26,73_35_01010101,0.000882
1,26,629_35_01010101,0.000942
1,26,470_642_01010101,0.001306
1,26,181_35_01010101,0.001560
1,26,490_35_01010101,0.001566
1,26,682_35_01010101,0.001614
1,26,1087_642_01010101,0.001678
1,26,830_642_01010101,0.001791
1,26,101_642_01010101,0.002177
