run,gen,filename,gap
1,5,366_105_01010101,0.075427
1,5,61_371_01010101,0.109506
1,5,496_686_01010101,0.126015
1,5,860_1067_01010101,0.190639
1,5,496_105_01010101,0.274756
1,5,496_1067_01010101,0.278178
1,5,305_1184_01010101,0.278537
1,5,796_196_01010101,0.289039
1,5,496_371_01010101,0.292228
1,5,338_105_01010101,0.295756
1,5,366_196_01010101,0.305613
1,5,952_1104_01010101,0.316901
1,5,366_1214_01010101,0.348672
1,5,153_196_01010101,0.594071
1,5,305_947_01010101,0.714749
1,5,496_711_01010101,0.797347
1,5,132_68_01010101,0.808573
1,5,61_68_01010101,0.818564
1,5,61_711_01010101,0.854857
1,5,640_1184_01010101,0.927107
1,5,496_441_01010101,1.134787
1,5,575_1104_01010101,1.652068
1,5,523_1104_01010101,2.013079
1,6,642_105_01010101,0.000379
1,6,642_1067_01010101,0.001942
1,6,642_695_01010101,0.003709
1,6,293_711_01010101,0.003860
1,6,642_686_01010101,0.005339
1,6,642_441_01010101,0.006357
1,6,642_371_01010101,0.013911
1,6,642_711_01010101,0.019851
1,6,132_105_01010101,0.030925
1,6,305_68_01010101,0.030948
1,6,796_105_01010101,0.047095
1,6,132_342_01010101,0.070460
1,6,366_105_01010101,0.075427
1,6,61_371_01010101,0.109506
1,6,496_686_01010101,0.126015
1,6,402_686_01010101,0.190478
1,6,860_1067_01010101,0.190639
1,6,305_695_01010101,0.253377
1,6,496_105_01010101,0.274756
1,6,496_1067_01010101,0.278178
1,6,305_1184_01010101,0.278537
1,6,636_105_01010101,0.313602
1,6,132_299_01010101,0.336587
1,6,1050_342_01010101,0.343719
1,6,305_686_01010101,0.344385
1,6,22_105_01010101,0.439692
1,6,305_525_01010101,0.698403
1,6,132_441_01010101,0.885219
1,6,496_1184_01010101,0.913122
1,6,496_410_01010101,1.016098
1,6,451_1184_01010101,1.027390
1,6,588_441_01010101,1.425895
1,7,642_105_01010101,0.000379
1,7,642_1067_01010101,0.001942
1,7,642_695_01010101,0.003709
1,7,293_711_01010101,0.003860
1,7,642_686_01010101,0.005339
1,7,642_441_01010101,0.006357
1,7,642_342_01010101,0.006891
1,7,796_686_01010101,0.008578
1,7,642_371_01010101,0.013911
1,7,642_711_01010101,0.019851
1,7,132_105_01010101,0.030925
1,7,305_68_01010101,0.030948
1,7,642_755_01010101,0.041384
1,7,796_105_01010101,0.047095
1,7,796_371_01010101,0.064022
1,7,132_342_01010101,0.070460
1,7,366_105_01010101,0.075427
1,7,61_371_01010101,0.109506
1,7,796_342_01010101,0.120448
1,7,496_686_01010101,0.126015
1,7,247_1067_01010101,0.182514
1,7,402_686_01010101,0.190478
1,7,61_436_01010101,0.237288
1,7,565_342_01010101,0.287199
1,7,402_371_01010101,0.325393
1,7,1020_105_01010101,0.357799
1,7,734_371_01010101,0.478209
1,7,233_105_01010101,0.489608
1,7,496_761_01010101,0.726410
1,7,61_68_01010101,0.818564
1,7,86_371_01010101,1.243214
1,7,741_68_01010101,1.677919
1,8,642_105_01010101,0.000379
1,8,642_1067_01010101,0.001942
1,8,642_695_01010101,0.003709
1,8,293_711_01010101,0.003860
1,8,642_196_01010101,0.004434
1,8,642_686_01010101,0.005339
1,8,642_133_01010101,0.005738
1,8,132_686_01010101,0.006256
1,8,642_441_01010101,0.006357
1,8,642_342_01010101,0.006891
1,8,642_691_01010101,0.007422
1,8,796_686_01010101,0.008578
1,8,642_371_01010101,0.013911
1,8,642_711_01010101,0.019851
1,8,132_105_01010101,0.030925
1,8,305_68_01010101,0.030948
1,8,642_755_01010101,0.041384
1,8,796_105_01010101,0.047095
1,8,796_371_01010101,0.064022
1,8,132_342_01010101,0.070460
1,8,950_105_01010101,0.110375
1,8,305_1067_01010101,0.194819
1,8,392_686_01010101,0.356800
1,8,132_711_01010101,0.521227
1,8,132_695_01010101,0.543287
1,8,305_374_01010101,0.588619
1,8,132_68_01010101,0.808573
1,8,305_237_01010101,0.855782
1,8,293_498_01010101,0.948505
1,8,941_342_01010101,1.055997
1,8,293_899_01010101,1.885337
1,8,882_68_01010101,1.955050
1,9,642_105_01010101,0.000379
1,9,642_1067_01010101,0.001942
1,9,642_220_01010101,0.002574
1,9,642_695_01010101,0.003709
1,9,293_711_01010101,0.003860
1,9,642_196_01010101,0.004434
1,9,642_686_01010101,0.005339
1,9,642_133_01010101,0.005738
1,9,642_142_01010101,0.005747
1,9,132_686_01010101,0.006256
1,9,642_441_01010101,0.006357
1,9,642_342_01010101,0.006891
1,9,642_691_01010101,0.007422
1,9,796_686_01010101,0.008578
1,9,642_218_01010101,0.008788
1,9,642_371_01010101,0.013911
1,9,642_711_01010101,0.019851
1,9,642_1204_01010101,0.026054
1,9,132_105_01010101,0.030925
1,9,305_68_01010101,0.030948
1,9,642_786_01010101,0.035233
1,9,785_686_01010101,0.068491
1,9,642_835_01010101,0.109122
1,9,642_343_01010101,0.135104
1,9,642_977_01010101,0.166217
1,9,642_68_01010101,0.232686
1,9,728_196_01010101,0.674479
1,9,132_277_01010101,0.706310
1,9,1188_691_01010101,0.817481
1,9,244_342_01010101,0.826619
1,9,132_441_01010101,0.885219
1,9,508_711_01010101,1.457303
1,10,642_105_01010101,0.000379
1,10,642_1067_01010101,0.001942
1,10,642_220_01010101,0.002574
1,10,642_1146_01010101,0.003102
1,10,642_695_01010101,0.003709
1,10,293_711_01010101,0.003860
1,10,642_196_01010101,0.004434
1,10,642_686_01010101,0.005339
1,10,642_133_01010101,0.005738
1,10,642_142_01010101,0.005747
1,10,132_686_01010101,0.006256
1,10,642_441_01010101,0.006357
1,10,642_402_01010101,0.006510
1,10,642_342_01010101,0.006891
1,10,642_691_01010101,0.007422
1,10,642_616_01010101,0.008406
1,10,796_686_01010101,0.008578
1,10,642_218_01010101,0.008788
1,10,642_371_01010101,0.013911
1,10,642_418_01010101,0.018720
1,10,642_711_01010101,0.019851
1,10,796_220_01010101,0.030019
1,10,642_725_01010101,0.053760
1,10,143_686_01010101,0.392368
1,10,1063_105_01010101,0.475170
1,10,1000_686_01010101,0.939392
1,10,853_342_01010101,0.959325
1,10,982_441_01010101,1.357396
1,10,589_218_01010101,1.515944
1,10,12_196_01010101,1.704112
1,10,481_441_01010101,1.742066
1,10,276_218_01010101,1.762865
1,11,642_105_01010101,0.000379
1,11,642_1067_01010101,0.001942
1,11,642_220_01010101,0.002574
1,11,642_1146_01010101,0.003102
1,11,642_695_01010101,0.003709
1,11,293_711_01010101,0.003860
1,11,642_196_01010101,0.004434
1,11,642_686_01010101,0.005339
1,11,642_261_01010101,0.005609
1,11,642_133_01010101,0.005738
1,11,642_142_01010101,0.005747
1,11,132_686_01010101,0.006256
1,11,642_441_01010101,0.006357
1,11,642_402_01010101,0.006510
1,11,642_17_01010101,0.006703
1,11,642_342_01010101,0.006891
1,11,642_818_01010101,0.007013
1,11,642_508_01010101,0.007283
1,11,642_691_01010101,0.007422
1,11,642_616_01010101,0.008406
1,11,642_924_01010101,0.008979
1,11,132_616_01010101,0.552671
1,11,293_686_01010101,0.581037
1,11,132_542_01010101,0.640245
1,11,921_220_01010101,0.864665
1,11,484_691_01010101,0.875175
1,11,813_695_01010101,0.929508
1,11,102_133_01010101,0.972084
1,11,197_342_01010101,1.030152
1,11,293_441_01010101,1.419116
1,11,293_690_01010101,1.767783
1,11,624_1146_01010101,1.875318
1,12,642_105_01010101,0.000379
1,12,642_313_01010101,0.001121
1,12,642_815_01010101,0.001404
1,12,642_1067_01010101,0.001942
1,12,642_220_01010101,0.002574
1,12,642_1146_01010101,0.003102
1,12,642_695_01010101,0.003709
1,12,293_711_01010101,0.003860
1,12,642_196_01010101,0.004434
1,12,642_686_01010101,0.005339
1,12,642_656_01010101,0.005541
1,12,642_261_01010101,0.005609
1,12,642_133_01010101,0.005738
1,12,642_142_01010101,0.005747
1,12,132_686_01010101,0.006256
1,12,642_441_01010101,0.006357
1,12,642_402_01010101,0.006510
1,12,642_17_01010101,0.006703
1,12,642_342_01010101,0.006891
1,12,642_225_01010101,0.012507
1,12,642_1_01010101,0.058945
1,12,642_41_01010101,0.102729
1,12,642_707_01010101,0.245142
1,12,293_261_01010101,0.275670
1,12,6_220_01010101,0.337830
1,12,1168_220_01010101,0.457494
1,12,156_220_01010101,0.509544
1,12,356_342_01010101,0.622010
1,12,890_17_01010101,0.944039
1,12,401_441_01010101,1.136555
1,12,111_196_01010101,1.292486
1,12,173_441_01010101,1.456404
1,13,642_105_01010101,0.000379
1,13,642_313_01010101,0.001121
1,13,642_815_01010101,0.001404
1,13,642_1067_01010101,0.001942
1,13,642_220_01010101,0.002574
1,13,642_1146_01010101,0.003102
1,13,642_695_01010101,0.003709
1,13,293_711_01010101,0.003860
1,13,642_626_01010101,0.004206
1,13,642_196_01010101,0.004434
1,13,642_692_01010101,0.005160
1,13,642_686_01010101,0.005339
1,13,642_656_01010101,0.005541
1,13,642_261_01010101,0.005609
1,13,642_133_01010101,0.005738
1,13,642_142_01010101,0.005747
1,13,132_686_01010101,0.006256
1,13,642_441_01010101,0.006357
1,13,642_219_01010101,0.006600
1,13,642_1133_01010101,0.006902
1,13,132_220_01010101,0.014590
1,13,1213_220_01010101,0.141123
1,13,860_220_01010101,0.144363
1,13,642_752_01010101,0.151939
1,13,1003_196_01010101,0.270974
1,13,1186_686_01010101,0.528949
1,13,264_695_01010101,0.690976
1,13,293_254_01010101,0.837532
1,13,28_695_01010101,1.365797
1,13,293_86_01010101,1.644213
1,13,1197_656_01010101,1.897932
1,13,288_133_01010101,2.234257
1,14,642_105_01010101,0.000379
1,14,642_313_01010101,0.001121
1,14,642_815_01010101,0.001404
1,14,642_1067_01010101,0.001942
1,14,642_220_01010101,0.002574
1,14,642_1146_01010101,0.003102
1,14,642_893_01010101,0.003284
1,14,642_695_01010101,0.003709
1,14,293_711_01010101,0.003860
1,14,642_626_01010101,0.004206
1,14,642_196_01010101,0.004434
1,14,642_915_01010101,0.004667
1,14,642_692_01010101,0.005160
1,14,642_686_01010101,0.005339
1,14,642_656_01010101,0.005541
1,14,642_261_01010101,0.005609
1,14,642_133_01010101,0.005738
1,14,642_142_01010101,0.005747
1,14,642_1183_01010101,0.008300
1,14,642_1080_01010101,0.009158
1,14,642_748_01010101,0.010020
1,14,642_620_01010101,0.010719
1,14,642_324_01010101,0.029356
1,14,1123_220_01010101,0.170337
1,14,642_28_01010101,0.179463
1,14,308_1067_01010101,0.312988
1,14,735_1067_01010101,0.406748
1,14,655_695_01010101,0.553100
1,14,1215_692_01010101,1.133420
1,14,293_196_01010101,1.362708
1,14,824_626_01010101,1.394987
1,14,292_656_01010101,1.809766
1,15,642_105_01010101,0.000379
1,15,642_313_01010101,0.001121
1,15,642_815_01010101,0.001404
1,15,642_1067_01010101,0.001942
1,15,642_220_01010101,0.002574
1,15,642_1146_01010101,0.003102
1,15,642_893_01010101,0.003284
1,15,642_695_01010101,0.003709
1,15,293_711_01010101,0.003860
1,15,642_626_01010101,0.004206
1,15,642_196_01010101,0.004434
1,15,642_915_01010101,0.004667
1,15,642_692_01010101,0.005160
1,15,642_686_01010101,0.005339
1,15,642_382_01010101,0.005536
1,15,642_656_01010101,0.005541
1,15,642_261_01010101,0.005609
1,15,642_689_01010101,0.151990
1,15,370_893_01010101,0.466705
1,15,385_220_01010101,0.509194
1,15,966_1067_01010101,0.516303
1,15,417_695_01010101,0.634745
1,15,642_60_01010101,0.644103
1,15,293_110_01010101,0.774601
1,15,604_686_01010101,0.858381
1,15,293_915_01010101,1.181493
1,15,1095_1146_01010101,1.219556
1,15,333_915_01010101,1.270496
1,15,934_915_01010101,1.297643
1,15,293_196_01010101,1.362708
1,15,293_626_01010101,1.378793
1,15,904_692_01010101,2.038023
1,16,642_105_01010101,0.000379
1,16,642_313_01010101,0.001121
1,16,642_815_01010101,0.001404
1,16,642_889_01010101,0.001531
1,16,642_1067_01010101,0.001942
1,16,642_220_01010101,0.002574
1,16,642_1146_01010101,0.003102
1,16,642_893_01010101,0.003284
1,16,642_695_01010101,0.003709
1,16,293_711_01010101,0.003860
1,16,642_626_01010101,0.004206
1,16,642_196_01010101,0.004434
1,16,642_915_01010101,0.004667
1,16,642_692_01010101,0.005160
1,16,642_686_01010101,0.005339
1,16,642_382_01010101,0.005536
1,16,642_656_01010101,0.005541
1,16,642_903_01010101,0.006040
1,16,642_590_01010101,0.006207
1,16,642_456_01010101,0.009358
1,16,642_1175_01010101,0.009419
1,16,642_246_01010101,0.010859
1,16,642_1064_01010101,0.012682
1,16,642_711_01010101,0.019851
1,16,833_893_01010101,0.206798
1,16,869_105_01010101,0.661317
1,16,118_695_01010101,0.907300
1,16,22_626_01010101,1.124927
1,16,866_1146_01010101,1.172259
1,16,293_636_01010101,1.253512
1,16,720_626_01010101,1.453953
1,16,439_626_01010101,2.696337
1,17,642_105_01010101,0.000379
1,17,642_4_01010101,0.000852
1,17,642_313_01010101,0.001121
1,17,642_1111_01010101,0.001190
1,17,642_815_01010101,0.001404
1,17,642_889_01010101,0.001531
1,17,642_108_01010101,0.001781
1,17,642_1067_01010101,0.001942
1,17,642_220_01010101,0.002574
1,17,642_1146_01010101,0.003102
1,17,642_893_01010101,0.003284
1,17,642_695_01010101,0.003709
1,17,293_711_01010101,0.003860
1,17,642_626_01010101,0.004206
1,17,642_196_01010101,0.004434
1,17,642_915_01010101,0.004667
1,17,642_692_01010101,0.005160
1,17,642_686_01010101,0.005339
1,17,642_382_01010101,0.005536
1,17,642_136_01010101,0.009891
1,17,642_561_01010101,0.011034
1,17,642_711_01010101,0.019851
1,17,642_523_01010101,0.079623
1,17,178_105_01010101,0.080521
1,17,642_756_01010101,0.187099
1,17,385_1146_01010101,0.973215
1,17,1186_382_01010101,1.037173
1,17,790_382_01010101,1.094580
1,17,293_272_01010101,1.246610
1,17,896_711_01010101,1.346395
1,17,835_915_01010101,1.397158
1,17,373_692_01010101,1.763968
1,18,642_105_01010101,0.000379
1,18,642_4_01010101,0.000852
1,18,642_313_01010101,0.001121
1,18,642_1111_01010101,0.001190
1,18,642_815_01010101,0.001404
1,18,642_889_01010101,0.001531
1,18,642_937_01010101,0.001641
1,18,642_108_01010101,0.001781
1,18,642_1067_01010101,0.001942
1,18,642_220_01010101,0.002574
1,18,642_1185_01010101,0.002872
1,18,642_1146_01010101,0.003102
1,18,642_893_01010101,0.003284
1,18,642_558_01010101,0.003640
1,18,642_695_01010101,0.003709
1,18,293_711_01010101,0.003860
1,18,642_698_01010101,0.003980
1,18,642_626_01010101,0.004206
1,18,642_196_01010101,0.004434
1,18,642_915_01010101,0.004667
1,18,642_754_01010101,0.006451
1,18,642_918_01010101,0.009176
1,18,642_1011_01010101,0.010325
1,18,642_948_01010101,0.197599
1,18,529_893_01010101,0.243983
1,18,722_105_01010101,0.339606
1,18,293_105_01010101,0.432691
1,18,1013_889_01010101,0.746658
1,18,1211_915_01010101,0.753089
1,18,820_1111_01010101,0.870356
1,18,222_695_01010101,0.956980
1,18,638_196_01010101,2.263107
1,19,642_105_01010101,0.000379
1,19,642_1203_01010101,0.000572
1,19,642_4_01010101,0.000852
1,19,642_313_01010101,0.001121
1,19,642_1111_01010101,0.001190
1,19,642_815_01010101,0.001404
1,19,642_889_01010101,0.001531
1,19,642_937_01010101,0.001641
1,19,642_108_01010101,0.001781
1,19,642_1067_01010101,0.001942
1,19,642_220_01010101,0.002574
1,19,642_1185_01010101,0.002872
1,19,642_1146_01010101,0.003102
1,19,642_893_01010101,0.003284
1,19,642_558_01010101,0.003640
1,19,642_695_01010101,0.003709
1,19,293_711_01010101,0.003860
1,19,642_823_01010101,0.005795
1,19,642_628_01010101,0.006021
1,19,642_225_01010101,0.012507
1,19,642_711_01010101,0.019851
1,19,866_893_01010101,0.255090
1,19,803_1185_01010101,0.563218
1,19,868_558_01010101,0.570496
1,19,685_105_01010101,0.651089
1,19,886_220_01010101,0.681667
1,19,759_815_01010101,0.711607
1,19,709_815_01010101,0.806952
1,19,293_558_01010101,0.898604
1,19,182_220_01010101,0.925771
1,19,878_889_01010101,1.219131
1,19,644_1146_01010101,1.883950
1,20,642_630_01010101,0.000169
1,20,642_105_01010101,0.000379
1,20,642_1203_01010101,0.000572
1,20,642_4_01010101,0.000852
1,20,642_313_01010101,0.001121
1,20,642_1111_01010101,0.001190
1,20,642_815_01010101,0.001404
1,20,642_889_01010101,0.001531
1,20,642_937_01010101,0.001641
1,20,642_108_01010101,0.001781
1,20,642_1067_01010101,0.001942
1,20,642_220_01010101,0.002574
1,20,642_1185_01010101,0.002872
1,20,642_1146_01010101,0.003102
1,20,642_893_01010101,0.003284
1,20,642_558_01010101,0.003640
1,20,642_695_01010101,0.003709
1,20,642_1161_01010101,0.004440
1,20,642_279_01010101,0.005713
1,20,642_883_01010101,0.005921
1,20,642_705_01010101,0.076360
1,20,1177_1067_01010101,0.226713
1,20,132_695_01010101,0.543287
1,20,652_695_01010101,0.633947
1,20,691_1185_01010101,0.757030
1,20,18_220_01010101,0.815475
1,20,380_558_01010101,1.009397
1,20,536_1185_01010101,1.055018
1,20,229_889_01010101,1.181469
1,20,776_1203_01010101,1.314439
1,20,1108_1146_01010101,1.522965
1,20,899_1146_01010101,1.874044
1,21,642_630_01010101,0.000169
1,21,642_105_01010101,0.000379
1,21,642_1203_01010101,0.000572
1,21,642_4_01010101,0.000852
1,21,642_313_01010101,0.001121
1,21,642_1111_01010101,0.001190
1,21,642_815_01010101,0.001404
1,21,642_889_01010101,0.001531
1,21,642_937_01010101,0.001641
1,21,642_108_01010101,0.001781
1,21,642_1067_01010101,0.001942
1,21,642_220_01010101,0.002574
1,21,642_1185_01010101,0.002872
1,21,642_1146_01010101,0.003102
1,21,642_893_01010101,0.003284
1,21,642_558_01010101,0.003640
1,21,642_192_01010101,0.004773
1,21,642_118_01010101,0.007221
1,21,642_438_01010101,0.007431
1,21,642_859_01010101,0.019370
1,21,642_50_01010101,0.026255
1,21,254_1067_01010101,0.190635
1,21,239_1185_01010101,0.600147
1,21,127_220_01010101,0.652668
1,21,242_630_01010101,0.656424
1,21,978_815_01010101,0.728999
1,21,682_815_01010101,0.774427
1,21,1146_815_01010101,0.977696
1,21,1024_1111_01010101,0.981675
1,21,196_313_01010101,1.049941
1,21,544_1111_01010101,1.186846
1,21,1103_108_01010101,1.314127
1,22,642_630_01010101,0.000169
1,22,642_105_01010101,0.000379
1,22,642_1203_01010101,0.000572
1,22,642_4_01010101,0.000852
1,22,642_313_01010101,0.001121
1,22,642_1111_01010101,0.001190
1,22,642_815_01010101,0.001404
1,22,642_889_01010101,0.001531
1,22,642_937_01010101,0.001641
1,22,642_108_01010101,0.001781
1,22,642_1067_01010101,0.001942
1,22,642_220_01010101,0.002574
1,22,642_1185_01010101,0.002872
1,22,642_1146_01010101,0.003102
1,22,642_893_01010101,0.003284
1,22,642_558_01010101,0.003640
1,22,642_1068_01010101,0.004109
1,22,642_73_01010101,0.005905
1,22,642_916_01010101,0.008779
1,22,642_467_01010101,0.008955
1,22,642_927_01010101,0.030339
1,22,642_1008_01010101,0.129979
1,22,642_312_01010101,0.222653
1,22,642_791_01010101,0.387070
1,22,161_630_01010101,0.450550
1,22,203_558_01010101,0.487713
1,22,327_1067_01010101,0.548893
1,22,161_1185_01010101,0.998208
1,22,355_313_01010101,0.999252
1,22,834_558_01010101,1.314273
1,22,819_1111_01010101,1.506716
1,22,1127_1185_01010101,2.161880
1,23,642_630_01010101,0.000169
1,23,642_105_01010101,0.000379
1,23,642_1203_01010101,0.000572
1,23,642_4_01010101,0.000852
1,23,642_313_01010101,0.001121
1,23,642_1111_01010101,0.001190
1,23,642_384_01010101,0.001247
1,23,642_815_01010101,0.001404
1,23,642_889_01010101,0.001531
1,23,642_937_01010101,0.001641
1,23,642_269_01010101,0.001758
1,23,642_108_01010101,0.001781
1,23,642_1067_01010101,0.001942
1,23,642_220_01010101,0.002574
1,23,642_1185_01010101,0.002872
1,23,642_1146_01010101,0.003102
1,23,642_893_01010101,0.003284
1,23,642_558_01010101,0.003640
1,23,642_107_01010101,0.005360
1,23,642_315_01010101,0.009783
1,23,642_565_01010101,0.009916
1,23,642_158_01010101,0.014813
1,23,589_220_01010101,0.368620
1,23,982_893_01010101,0.529872
1,23,257_220_01010101,0.730130
1,23,642_116_01010101,0.811495
1,23,119_1203_01010101,1.021149
1,23,1164_1203_01010101,1.134326
1,23,15_1111_01010101,1.181957
1,23,1197_1111_01010101,1.331024
1,23,1120_937_01010101,1.367699
1,23,661_1146_01010101,1.610315
1,24,642_630_01010101,0.000169
1,24,642_105_01010101,0.000379
1,24,642_1203_01010101,0.000572
1,24,642_840_01010101,0.000742
1,24,642_1086_01010101,0.000838
1,24,642_4_01010101,0.000852
1,24,642_313_01010101,0.001121
1,24,642_1111_01010101,0.001190
1,24,642_384_01010101,0.001247
1,24,642_815_01010101,0.001404
1,24,642_889_01010101,0.001531
1,24,642_937_01010101,0.001641
1,24,642_269_01010101,0.001758
1,24,642_108_01010101,0.001781
1,24,642_1067_01010101,0.001942
1,24,642_220_01010101,0.002574
1,24,642_1185_01010101,0.002872
1,24,642_1146_01010101,0.003102
1,24,642_564_01010101,0.004618
1,24,642_653_01010101,0.004840
1,24,642_483_01010101,0.135440
1,24,642_1103_01010101,0.146946
1,24,587_1067_01010101,0.157803
1,24,374_1067_01010101,0.469647
1,24,372_1067_01010101,0.485329
1,24,1182_108_01010101,0.560467
1,24,1022_108_01010101,0.716479
1,24,1001_815_01010101,0.788448
1,24,908_937_01010101,0.941597
1,24,896_1185_01010101,0.941742
1,24,519_937_01010101,1.052497
1,24,295_313_01010101,1.356582
1,25,642_630_01010101,0.000169
1,25,642_105_01010101,0.000379
1,25,642_1203_01010101,0.000572
1,25,642_840_01010101,0.000742
1,25,642_1086_01010101,0.000838
1,25,642_4_01010101,0.000852
1,25,642_313_01010101,0.001121
1,25,642_1111_01010101,0.001190
1,25,642_384_01010101,0.001247
1,25,642_815_01010101,0.001404
1,25,642_889_01010101,0.001531
1,25,642_937_01010101,0.001641
1,25,642_269_01010101,0.001758
1,25,642_108_01010101,0.001781
1,25,642_1067_01010101,0.001942
1,25,642_220_01010101,0.002574
1,25,642_265_01010101,0.004128
1,25,642_235_01010101,0.005582
1,25,642_836_01010101,0.005630
1,25,642_209_01010101,0.006362
1,25,642_1039_01010101,0.007386
1,25,642_1099_01010101,0.008699
1,25,642_738_01010101,0.008886
1,25,642_1104_01010101,0.019831
1,25,642_412_01010101,0.085965
1,25,642_1159_01010101,0.166098
1,25,1027_1067_01010101,0.193911
1,25,642_948_01010101,0.197599
1,25,712_105_01010101,0.296096
1,25,1116_630_01010101,0.311767
1,25,1172_1086_01010101,0.359944
1,25,246_889_01010101,1.034807
1,26,642_630_01010101,0.000169
1,26,642_105_01010101,0.000379
1,26,642_1203_01010101,0.000572
1,26,642_840_01010101,0.000742
1,26,642_1086_01010101,0.000838
1,26,642_4_01010101,0.000852
1,26,642_313_01010101,0.001121
1,26,642_1111_01010101,0.001190
1,26,642_384_01010101,0.001247
1,26,642_815_01010101,0.001404
