run,gen,filename,gap
1,4,470_710_01010101,0.535782
1,4,567_639_01010101,0.560633
1,4,352_639_01010101,0.683270
1,4,470_575_01010101,0.704713
1,4,548_208_01010101,0.730964
1,4,796_581_01010101,0.749516
1,4,866_639_01010101,0.830737
1,4,866_710_01010101,0.941961
1,4,567_1210_01010101,1.035938
1,4,814_404_01010101,1.248272
1,4,999_581_01010101,1.493207
1,5,162_642_01010101,0.001397
1,5,475_642_01010101,0.004308
1,5,281_642_01010101,0.005481
1,5,329_642_01010101,0.007181
1,5,599_642_01010101,0.007896
1,5,796_710_01010101,0.080101
1,5,985_639_01010101,0.084633
1,5,999_642_01010101,0.125782
1,5,170_779_01010101,0.135844
1,5,170_581_01010101,0.225921
1,5,352_581_01010101,0.251065
1,5,814_639_01010101,0.251512
1,5,329_581_01010101,0.290923
1,5,820_639_01010101,0.294354
1,5,567_581_01010101,0.325692
1,5,548_581_01010101,0.350767
1,5,599_581_01010101,0.351892
1,5,599_676_01010101,0.359184
1,5,548_676_01010101,0.376737
1,5,129_581_01010101,0.398170
1,5,805_581_01010101,0.405768
1,5,918_581_01010101,0.423528
1,5,539_581_01010101,0.543934
1,5,567_779_01010101,0.622272
1,5,265_581_01010101,0.673093
1,5,796_581_01010101,0.749516
1,5,475_779_01010101,0.753789
1,5,475_676_01010101,0.978053
1,5,329_734_01010101,1.035487
1,5,407_639_01010101,1.059524
1,5,475_364_01010101,1.269488
1,5,199_710_01010101,1.310434
1,6,162_642_01010101,0.001397
1,6,101_642_01010101,0.003124
1,6,79_642_01010101,0.004137
1,6,475_642_01010101,0.004308
1,6,479_642_01010101,0.005414
1,6,281_642_01010101,0.005481
1,6,567_642_01010101,0.007007
1,6,329_642_01010101,0.007181
1,6,599_642_01010101,0.007896
1,6,170_642_01010101,0.008250
1,6,985_972_01010101,0.050292
1,6,796_710_01010101,0.080101
1,6,985_639_01010101,0.084633
1,6,999_642_01010101,0.125782
1,6,170_779_01010101,0.135844
1,6,1158_581_01010101,0.173153
1,6,814_581_01010101,0.187351
1,6,170_581_01010101,0.225921
1,6,352_581_01010101,0.251065
1,6,814_639_01010101,0.251512
1,6,999_1213_01010101,0.266685
1,6,329_581_01010101,0.290923
1,6,820_639_01010101,0.294354
1,6,567_581_01010101,0.325692
1,6,548_581_01010101,0.350767
1,6,170_639_01010101,0.388614
1,6,628_581_01010101,0.419133
1,6,999_639_01010101,0.480268
1,6,796_1091_01010101,0.578009
1,6,475_779_01010101,0.753789
1,6,475_581_01010101,1.188439
1,6,999_581_01010101,1.493207
1,7,162_642_01010101,0.001397
1,7,101_642_01010101,0.003124
1,7,828_642_01010101,0.003591
1,7,79_642_01010101,0.004137
1,7,475_642_01010101,0.004308
1,7,122_642_01010101,0.004978
1,7,479_642_01010101,0.005414
1,7,281_642_01010101,0.005481
1,7,567_642_01010101,0.007007
1,7,329_642_01010101,0.007181
1,7,456_642_01010101,0.007519
1,7,599_642_01010101,0.007896
1,7,170_642_01010101,0.008250
1,7,985_972_01010101,0.050292
1,7,796_710_01010101,0.080101
1,7,985_639_01010101,0.084633
1,7,999_642_01010101,0.125782
1,7,170_779_01010101,0.135844
1,7,1158_581_01010101,0.173153
1,7,416_581_01010101,0.177520
1,7,329_581_01010101,0.290923
1,7,281_779_01010101,0.299058
1,7,999_42_01010101,0.301085
1,7,796_142_01010101,0.505271
1,7,796_920_01010101,0.582024
1,7,796_69_01010101,0.628945
1,7,1079_779_01010101,0.652212
1,7,101_256_01010101,0.827100
1,7,552_710_01010101,0.889340
1,7,162_1082_01010101,1.305881
1,7,829_581_01010101,1.431910
1,7,1158_210_01010101,1.667889
1,8,162_642_01010101,0.001397
1,8,703_642_01010101,0.002413
1,8,1197_642_01010101,0.002852
1,8,101_642_01010101,0.003124
1,8,828_642_01010101,0.003591
1,8,79_642_01010101,0.004137
1,8,475_642_01010101,0.004308
1,8,366_642_01010101,0.004624
1,8,1011_642_01010101,0.004853
1,8,122_642_01010101,0.004978
1,8,479_642_01010101,0.005414
1,8,281_642_01010101,0.005481
1,8,567_642_01010101,0.007007
1,8,329_642_01010101,0.007181
1,8,177_642_01010101,0.007439
1,8,456_642_01010101,0.007519
1,8,599_642_01010101,0.007896
1,8,170_642_01010101,0.008250
1,8,857_642_01010101,0.010419
1,8,985_972_01010101,0.050292
1,8,796_710_01010101,0.080101
1,8,985_639_01010101,0.084633
1,8,170_710_01010101,0.142053
1,8,599_639_01010101,0.276635
1,8,567_427_01010101,0.521786
1,8,281_544_01010101,0.546443
1,8,170_972_01010101,0.623000
1,8,985_1220_01010101,0.698185
1,8,828_972_01010101,0.823113
1,8,479_42_01010101,1.072850
1,8,199_710_01010101,1.310434
1,8,162_109_01010101,1.773986
1,9,990_642_01010101,0.000961
1,9,162_642_01010101,0.001397
1,9,194_642_01010101,0.001703
1,9,238_642_01010101,0.002279
1,9,579_642_01010101,0.002376
1,9,703_642_01010101,0.002413
1,9,1197_642_01010101,0.002852
1,9,101_642_01010101,0.003124
1,9,828_642_01010101,0.003591
1,9,79_642_01010101,0.004137
1,9,475_642_01010101,0.004308
1,9,366_642_01010101,0.004624
1,9,351_642_01010101,0.004661
1,9,1011_642_01010101,0.004853
1,9,122_642_01010101,0.004978
1,9,479_642_01010101,0.005414
1,9,281_642_01010101,0.005481
1,9,3_642_01010101,0.006198
1,9,567_642_01010101,0.007007
1,9,329_642_01010101,0.007181
1,9,177_642_01010101,0.007439
1,9,456_642_01010101,0.007519
1,9,799_642_01010101,0.009705
1,9,277_642_01010101,0.015210
1,9,1021_642_01010101,0.017150
1,9,122_999_01010101,0.581814
1,9,456_688_01010101,0.794899
1,9,162_831_01010101,0.969885
1,9,456_304_01010101,1.200184
1,9,162_626_01010101,1.338335
1,9,567_11_01010101,1.701515
1,9,177_413_01010101,2.503855
1,10,990_642_01010101,0.000961
1,10,838_642_01010101,0.001060
1,10,162_642_01010101,0.001397
1,10,194_642_01010101,0.001703
1,10,238_642_01010101,0.002279
1,10,579_642_01010101,0.002376
1,10,703_642_01010101,0.002413
1,10,1197_642_01010101,0.002852
1,10,101_642_01010101,0.003124
1,10,1157_642_01010101,0.003457
1,10,828_642_01010101,0.003591
1,10,426_642_01010101,0.003793
1,10,79_642_01010101,0.004137
1,10,475_642_01010101,0.004308
1,10,366_642_01010101,0.004624
1,10,351_642_01010101,0.004661
1,10,1011_642_01010101,0.004853
1,10,122_642_01010101,0.004978
1,10,479_642_01010101,0.005414
1,10,231_642_01010101,0.006396
1,10,936_642_01010101,0.029923
1,10,144_642_01010101,0.036144
1,10,827_642_01010101,0.270464
1,10,122_573_01010101,0.712861
1,10,122_537_01010101,0.826085
1,10,828_734_01010101,1.025288
1,10,990_963_01010101,1.278416
1,10,101_1023_01010101,1.316328
1,10,475_776_01010101,1.332469
1,10,351_969_01010101,1.343726
1,10,475_534_01010101,1.346753
1,10,162_1171_01010101,1.512139
1,11,990_642_01010101,0.000961
1,11,838_642_01010101,0.001060
1,11,162_642_01010101,0.001397
1,11,194_642_01010101,0.001703
1,11,238_642_01010101,0.002279
1,11,579_642_01010101,0.002376
1,11,703_642_01010101,0.002413
1,11,1197_642_01010101,0.002852
1,11,101_642_01010101,0.003124
1,11,722_642_01010101,0.003321
1,11,1157_642_01010101,0.003457
1,11,828_642_01010101,0.003591
1,11,426_642_01010101,0.003793
1,11,79_642_01010101,0.004137
1,11,475_642_01010101,0.004308
1,11,366_642_01010101,0.004624
1,11,351_642_01010101,0.004661
1,11,1108_642_01010101,0.005522
1,11,832_642_01010101,0.012328
1,11,1094_642_01010101,0.045611
1,11,196_642_01010101,0.084745
1,11,426_95_01010101,0.143230
1,11,162_433_01010101,0.475377
1,11,838_943_01010101,0.787296
1,11,838_402_01010101,0.844090
1,11,1197_236_01010101,0.987500
1,11,828_973_01010101,1.041766
1,11,838_1122_01010101,1.268562
1,11,79_519_01010101,1.516232
1,11,162_761_01010101,1.525340
1,11,194_756_01010101,1.938099
1,11,1157_1148_01010101,2.253309
1,12,990_642_01010101,0.000961
1,12,838_642_01010101,0.001060
1,12,162_642_01010101,0.001397
1,12,194_642_01010101,0.001703
1,12,238_642_01010101,0.002279
1,12,579_642_01010101,0.002376
1,12,703_642_01010101,0.002413
1,12,1197_642_01010101,0.002852
1,12,101_642_01010101,0.003124
1,12,722_642_01010101,0.003321
1,12,1157_642_01010101,0.003457
1,12,828_642_01010101,0.003591
1,12,426_642_01010101,0.003793
1,12,79_642_01010101,0.004137
1,12,475_642_01010101,0.004308
1,12,366_642_01010101,0.004624
1,12,1063_642_01010101,0.004798
1,12,547_642_01010101,0.006579
1,12,993_642_01010101,0.007474
1,12,1148_642_01010101,0.015675
1,12,352_642_01010101,0.838666
1,12,79_116_01010101,0.999418
1,12,475_514_01010101,1.064006
1,12,79_508_01010101,1.225390
1,12,194_886_01010101,1.350575
1,12,162_111_01010101,1.359132
1,12,426_643_01010101,1.481415
1,12,703_588_01010101,1.512114
1,12,79_151_01010101,1.705814
1,12,79_651_01010101,1.745667
1,12,828_576_01010101,2.038106
1,12,1157_290_01010101,2.501057
1,13,990_642_01010101,0.000961
1,13,838_642_01010101,0.001060
1,13,162_642_01010101,0.001397
1,13,194_642_01010101,0.001703
1,13,238_642_01010101,0.002279
1,13,579_642_01010101,0.002376
1,13,703_642_01010101,0.002413
1,13,1197_642_01010101,0.002852
1,13,406_642_01010101,0.002930
1,13,101_642_01010101,0.003124
1,13,722_642_01010101,0.003321
1,13,1157_642_01010101,0.003457
1,13,828_642_01010101,0.003591
1,13,426_642_01010101,0.003793
1,13,396_642_01010101,0.004062
1,13,79_642_01010101,0.004137
1,13,475_642_01010101,0.004308
1,13,366_642_01010101,0.004624
1,13,763_642_01010101,0.005817
1,13,876_642_01010101,0.006891
1,13,991_642_01010101,0.007941
1,13,1217_642_01010101,0.010324
1,13,459_642_01010101,0.011039
1,13,765_642_01010101,0.036250
1,13,927_642_01010101,0.062074
1,13,847_642_01010101,0.152392
1,13,249_642_01010101,0.197268
1,13,828_454_01010101,0.293573
1,13,1157_630_01010101,0.574310
1,13,426_1149_01010101,0.714212
1,13,1197_593_01010101,1.252636
1,13,838_103_01010101,1.404776
1,14,990_642_01010101,0.000961
1,14,838_642_01010101,0.001060
1,14,162_642_01010101,0.001397
1,14,194_642_01010101,0.001703
1,14,238_642_01010101,0.002279
1,14,579_642_01010101,0.002376
1,14,703_642_01010101,0.002413
1,14,1197_642_01010101,0.002852
1,14,406_642_01010101,0.002930
1,14,101_642_01010101,0.003124
1,14,722_642_01010101,0.003321
1,14,1157_642_01010101,0.003457
1,14,828_642_01010101,0.003591
1,14,426_642_01010101,0.003793
1,14,396_642_01010101,0.004062
1,14,79_642_01010101,0.004137
1,14,84_642_01010101,0.004630
1,14,1032_642_01010101,0.010313
1,14,1177_642_01010101,0.010834
1,14,427_642_01010101,0.016595
1,14,355_642_01010101,0.021120
1,14,794_642_01010101,0.037503
1,14,216_642_01010101,0.043732
1,14,1045_642_01010101,0.098017
1,14,238_427_01010101,0.478597
1,14,579_481_01010101,0.908594
1,14,828_1215_01010101,1.064241
1,14,1157_1080_01010101,1.180948
1,14,1197_567_01010101,1.269814
1,14,838_1131_01010101,1.624682
1,14,1157_296_01010101,2.259230
1,14,406_131_01010101,2.328993
1,15,990_642_01010101,0.000961
1,15,838_642_01010101,0.001060
1,15,162_642_01010101,0.001397
1,15,194_642_01010101,0.001703
1,15,238_642_01010101,0.002279
1,15,579_642_01010101,0.002376
1,15,703_642_01010101,0.002413
1,15,184_642_01010101,0.002558
1,15,1197_642_01010101,0.002852
1,15,406_642_01010101,0.002930
1,15,101_642_01010101,0.003124
1,15,722_642_01010101,0.003321
1,15,1157_642_01010101,0.003457
1,15,828_642_01010101,0.003591
1,15,426_642_01010101,0.003793
1,15,396_642_01010101,0.004062
1,15,79_642_01010101,0.004137
1,15,849_642_01010101,0.006551
1,15,1205_642_01010101,0.006792
1,15,90_642_01010101,0.007354
1,15,40_642_01010101,0.007512
1,15,1176_642_01010101,0.007959
1,15,795_642_01010101,0.011317
1,15,18_642_01010101,0.014103
1,15,703_866_01010101,0.166834
1,15,426_1084_01010101,0.551325
1,15,426_825_01010101,0.638208
1,15,1197_128_01010101,0.916656
1,15,579_278_01010101,0.918056
1,15,722_499_01010101,1.024639
1,15,1197_745_01010101,1.484544
1,15,194_1129_01010101,1.612681
1,16,990_642_01010101,0.000961
1,16,838_642_01010101,0.001060
1,16,162_642_01010101,0.001397
1,16,194_642_01010101,0.001703
1,16,238_642_01010101,0.002279
1,16,579_642_01010101,0.002376
1,16,703_642_01010101,0.002413
1,16,631_642_01010101,0.002422
1,16,184_642_01010101,0.002558
1,16,874_642_01010101,0.002635
1,16,1197_642_01010101,0.002852
1,16,406_642_01010101,0.002930
1,16,101_642_01010101,0.003124
1,16,722_642_01010101,0.003321
1,16,1157_642_01010101,0.003457
1,16,828_642_01010101,0.003591
1,16,426_642_01010101,0.003793
1,16,1080_642_01010101,0.003803
1,16,396_642_01010101,0.004062
1,16,924_642_01010101,0.005373
1,16,734_642_01010101,0.007831
1,16,286_642_01010101,0.012211
1,16,1021_642_01010101,0.017150
1,16,828_381_01010101,0.732265
1,16,838_805_01010101,1.068433
1,16,238_531_01010101,1.120075
1,16,1197_291_01010101,1.196635
1,16,162_1004_01010101,1.216040
1,16,184_52_01010101,1.288946
1,16,184_1167_01010101,1.321920
1,16,1197_418_01010101,1.422052
1,16,1157_896_01010101,1.891735
1,17,990_642_01010101,0.000961
1,17,838_642_01010101,0.001060
1,17,542_642_01010101,0.001358
1,17,162_642_01010101,0.001397
1,17,194_642_01010101,0.001703
1,17,238_642_01010101,0.002279
1,17,579_642_01010101,0.002376
1,17,703_642_01010101,0.002413
1,17,631_642_01010101,0.002422
1,17,184_642_01010101,0.002558
1,17,874_642_01010101,0.002635
1,17,1197_642_01010101,0.002852
1,17,406_642_01010101,0.002930
1,17,101_642_01010101,0.003124
1,17,722_642_01010101,0.003321
1,17,161_642_01010101,0.003421
1,17,1157_642_01010101,0.003457
1,17,828_642_01010101,0.003591
1,17,527_642_01010101,0.004975
1,17,1138_642_01010101,0.010542
1,17,232_642_01010101,0.089333
1,17,31_642_01010101,0.188419
1,17,631_865_01010101,0.679497
1,17,838_45_01010101,0.746188
1,17,579_806_01010101,0.803317
1,17,238_173_01010101,0.869595
1,17,722_669_01010101,0.929693
1,17,990_440_01010101,1.066442
1,17,838_140_01010101,1.181591
1,17,631_107_01010101,1.241762
1,17,184_1131_01010101,1.960567
1,17,990_624_01010101,1.990277
1,18,990_642_01010101,0.000961
1,18,838_642_01010101,0.001060
1,18,542_642_01010101,0.001358
1,18,162_642_01010101,0.001397
1,18,194_642_01010101,0.001703
1,18,723_642_01010101,0.001722
1,18,238_642_01010101,0.002279
1,18,579_642_01010101,0.002376
1,18,703_642_01010101,0.002413
1,18,631_642_01010101,0.002422
1,18,184_642_01010101,0.002558
1,18,874_642_01010101,0.002635
1,18,1197_642_01010101,0.002852
1,18,406_642_01010101,0.002930
1,18,101_642_01010101,0.003124
1,18,722_642_01010101,0.003321
1,18,161_642_01010101,0.003421
1,18,33_642_01010101,0.006984
1,18,1068_642_01010101,0.007001
1,18,400_642_01010101,0.012905
1,18,1094_642_01010101,0.045611
1,18,210_642_01010101,0.063059
1,18,994_642_01010101,0.122066
1,18,104_642_01010101,0.188760
1,18,161_268_01010101,0.668943
1,18,101_650_01010101,0.892748
1,18,161_334_01010101,1.090246
1,18,194_879_01010101,1.293868
1,18,990_698_01010101,1.388920
1,18,184_458_01010101,1.440012
1,18,542_882_01010101,2.262921
1,18,406_462_01010101,2.503989
1,19,990_642_01010101,0.000961
1,19,838_642_01010101,0.001060
1,19,542_642_01010101,0.001358
1,19,162_642_01010101,0.001397
1,19,194_642_01010101,0.001703
1,19,723_642_01010101,0.001722
1,19,238_642_01010101,0.002279
1,19,579_642_01010101,0.002376
1,19,703_642_01010101,0.002413
1,19,631_642_01010101,0.002422
1,19,184_642_01010101,0.002558
1,19,874_642_01010101,0.002635
1,19,1197_642_01010101,0.002852
1,19,406_642_01010101,0.002930
1,19,101_642_01010101,0.003124
1,19,722_642_01010101,0.003321
1,19,357_642_01010101,0.004219
1,19,785_642_01010101,0.005745
1,19,713_642_01010101,0.006926
1,19,574_642_01010101,0.018242
1,19,232_642_01010101,0.089333
1,19,201_642_01010101,0.130041
1,19,194_573_01010101,0.698790
1,19,874_1077_01010101,0.839060
1,19,162_309_01010101,1.011135
1,19,238_889_01010101,1.199323
1,19,703_50_01010101,1.297522
1,19,238_900_01010101,1.382607
1,19,990_180_01010101,1.540117
1,19,579_462_01010101,1.627666
1,19,990_1104_01010101,1.766882
1,19,542_860_01010101,2.239747
1,20,762_642_01010101,0.000436
1,20,990_642_01010101,0.000961
1,20,838_642_01010101,0.001060
1,20,1085_642_01010101,0.001285
1,20,542_642_01010101,0.001358
1,20,162_642_01010101,0.001397
1,20,194_642_01010101,0.001703
1,20,723_642_01010101,0.001722
1,20,238_642_01010101,0.002279
1,20,579_642_01010101,0.002376
1,20,703_642_01010101,0.002413
1,20,631_642_01010101,0.002422
1,20,184_642_01010101,0.002558
1,20,874_642_01010101,0.002635
1,20,1197_642_01010101,0.002852
1,20,406_642_01010101,0.002930
1,20,101_642_01010101,0.003124
1,20,722_642_01010101,0.003321
1,20,569_642_01010101,0.004638
1,20,1218_642_01010101,0.009193
1,20,203_642_01010101,0.015807
1,20,267_642_01010101,0.153053
1,20,701_642_01010101,0.238899
1,20,54_642_01010101,0.383868
1,20,874_75_01010101,0.504980
1,20,162_812_01010101,0.878670
1,20,238_874_01010101,1.209149
1,20,542_972_01010101,1.209649
1,20,990_746_01010101,1.379142
1,20,184_1133_01010101,1.436438
1,20,838_10_01010101,1.473960
1,20,542_860_01010101,2.239747
1,21,762_642_01010101,0.000436
1,21,990_642_01010101,0.000961
1,21,838_642_01010101,0.001060
1,21,1085_642_01010101,0.001285
1,21,542_642_01010101,0.001358
1,21,162_642_01010101,0.001397
1,21,194_642_01010101,0.001703
1,21,723_642_01010101,0.001722
1,21,238_642_01010101,0.002279
1,21,579_642_01010101,0.002376
1,21,419_642_01010101,0.002411
1,21,703_642_01010101,0.002413
1,21,631_642_01010101,0.002422
1,21,99_642_01010101,0.002550
1,21,184_642_01010101,0.002558
1,21,874_642_01010101,0.002635
1,21,1197_642_01010101,0.002852
1,21,406_642_01010101,0.002930
1,21,491_642_01010101,0.005461
1,21,1143_642_01010101,0.005779
1,21,288_642_01010101,0.202190
1,21,723_279_01010101,1.070892
1,21,703_759_01010101,1.312619
1,21,631_900_01010101,1.438502
1,21,406_1106_01010101,1.470766
1,21,406_83_01010101,1.571254
1,21,1085_222_01010101,1.592156
1,21,874_354_01010101,1.726478
1,21,703_1175_01010101,1.772891
1,21,406_7_01010101,1.818706
1,21,990_1103_01010101,1.910897
1,21,631_478_01010101,2.215407
1,22,762_642_01010101,0.000436
1,22,990_642_01010101,0.000961
1,22,838_642_01010101,0.001060
1,22,1085_642_01010101,0.001285
1,22,542_642_01010101,0.001358
1,22,162_642_01010101,0.001397
1,22,194_642_01010101,0.001703
1,22,723_642_01010101,0.001722
1,22,238_642_01010101,0.002279
1,22,579_642_01010101,0.002376
1,22,419_642_01010101,0.002411
1,22,703_642_01010101,0.002413
1,22,631_642_01010101,0.002422
1,22,99_642_01010101,0.002550
1,22,184_642_01010101,0.002558
1,22,640_642_01010101,0.002629
1,22,874_642_01010101,0.002635
1,22,87_642_01010101,0.003335
1,22,116_642_01010101,0.003621
1,22,823_642_01010101,0.004085
1,22,960_642_01010101,0.005785
1,22,1160_642_01010101,0.006375
1,22,765_642_01010101,0.036250
1,22,762_532_01010101,0.497680
1,22,194_153_01010101,0.592112
1,22,838_5_01010101,0.769825
1,22,838_864_01010101,1.091292
1,22,184_689_01010101,1.112828
1,22,990_38_01010101,1.220548
1,22,990_1099_01010101,1.365001
1,22,99_465_01010101,1.539551
1,22,723_353_01010101,1.768630
1,23,762_642_01010101,0.000436
1,23,820_642_01010101,0.000447
1,23,990_642_01010101,0.000961
1,23,838_642_01010101,0.001060
1,23,1085_642_01010101,0.001285
1,23,542_642_01010101,0.001358
1,23,162_642_01010101,0.001397
1,23,194_642_01010101,0.001703
1,23,723_642_01010101,0.001722
1,23,238_642_01010101,0.002279
1,23,579_642_01010101,0.002376
1,23,419_642_01010101,0.002411
1,23,703_642_01010101,0.002413
1,23,631_642_01010101,0.002422
1,23,99_642_01010101,0.002550
1,23,184_642_01010101,0.002558
1,23,640_642_01010101,0.002629
1,23,514_642_01010101,0.005629
1,23,1220_642_01010101,0.006625
1,23,460_642_01010101,0.009163
1,23,708_642_01010101,0.009263
1,23,847_642_01010101,0.152392
1,23,762_654_01010101,0.274610
1,23,504_642_01010101,0.318364
1,23,194_1201_01010101,0.361206
1,23,640_30_01010101,0.784004
1,23,579_1215_01010101,0.867973
1,23,579_402_01010101,0.892422
1,23,238_1220_01010101,1.098943
1,23,703_145_01010101,1.427991
1,23,162_378_01010101,2.241080
1,23,990_317_01010101,2.401837
1,24,767_642_01010101,0.000133
1,24,762_642_01010101,0.000436
1,24,820_642_01010101,0.000447
1,24,990_642_01010101,0.000961
1,24,838_642_01010101,0.001060
1,24,1085_642_01010101,0.001285
1,24,542_642_01010101,0.001358
1,24,162_642_01010101,0.001397
1,24,194_642_01010101,0.001703
1,24,723_642_01010101,0.001722
1,24,986_642_01010101,0.002082
1,24,238_642_01010101,0.002279
1,24,579_642_01010101,0.002376
1,24,419_642_01010101,0.002411
1,24,703_642_01010101,0.002413
1,24,631_642_01010101,0.002422
1,24,99_642_01010101,0.002550
1,24,184_642_01010101,0.002558
1,24,974_642_01010101,0.002697
1,24,757_642_01010101,0.004742
1,24,1195_642_01010101,0.006980
1,24,1216_642_01010101,0.010571
1,24,755_642_01010101,0.047928
1,24,814_642_01010101,0.204956
1,24,964_642_01010101,0.224486
1,24,723_187_01010101,0.511282
1,24,990_1003_01010101,0.643398
1,24,579_789_01010101,0.734122
1,24,184_1113_01010101,1.022777
1,24,631_612_01010101,1.140414
1,24,238_174_01010101,1.177520
1,24,99_1175_01010101,1.979653
1,25,767_642_01010101,0.000133
1,25,365_642_01010101,0.000186
1,25,470_642_01010101,0.000323
1,25,762_642_01010101,0.000436
1,25,820_642_01010101,0.000447
1,25,990_642_01010101,0.000961
1,25,838_642_01010101,0.001060
1,25,1085_642_01010101,0.001285
1,25,542_642_01010101,0.001358
1,25,162_642_01010101,0.001397
1,25,304_642_01010101,0.001470
1,25,194_642_01010101,0.001703
1,25,723_642_01010101,0.001722
1,25,418_642_01010101,0.001982
1,25,986_642_01010101,0.002082
1,25,238_642_01010101,0.002279
1,25,579_642_01010101,0.002376
1,25,419_642_01010101,0.002411
1,25,703_642_01010101,0.002413
1,25,631_642_01010101,0.002422
1,25,906_642_01010101,0.004232
1,25,637_642_01010101,0.005094
1,25,1221_642_01010101,0.009288
1,25,230_642_01010101,0.010432
1,25,419_85_01010101,0.196983
1,25,703_453_01010101,0.693230
1,25,767_831_01010101,0.780985
1,25,838_900_01010101,1.256941
1,25,631_650_01010101,1.273848
1,25,1085_441_01010101,1.623175
1,25,238_594_01010101,1.640688
1,25,990_1152_01010101,2.073397
1,26,767_642_01010101,0.000133
1,26,365_642_01010101,0.000186
1,26,470_642_01010101,0.000323
1,26,762_642_01010101,0.000436
1,26,820_642_01010101,0.000447
1,26,990_642_01010101,0.000961
1,26,838_642_01010101,0.001060
1,26,1161_642_01010101,0.001215
1,26,1085_642_01010101,0.001285
1,26,542_642_01010101,0.001358
1,26,162_642_01010101,0.001397
1,26,304_642_01010101,0.001470
1,26,194_642_01010101,0.001703
1,26,723_642_01010101,0.001722
1,26,418_642_01010101,0.001982
